load_zone,TIMEPOINT,zone_demand_mw
Shanghai,2035.01.26.08,33896.51896703604
Shanxi,2035.01.26.08,42597.92095560245
Sichuan,2035.01.26.08,35200.33861508102
Tianjin,2035.01.26.08,16962.833119926338
Tibet,2035.01.26.08,1473.9330747411882
West_Inner_Mongolia,2035.01.26.08,44819.50498736403
Xinjiang,2035.01.26.08,55633.36871225726
Yunnan,2035.01.26.08,32559.517036792597
Zhejiang,2035.01.26.08,107217.78614184534
Anhui,2035.01.26.12,45093.45656481099
Beijing,2035.01.26.12,34274.157402640616
Chongqing,2035.01.26.12,19779.98283841673
East_Inner_Mongolia,2035.01.26.12,16530.33210707512
Fujian,2035.01.26.12,58347.54103211288
Gansu,2035.01.26.12,29197.211817338844
Guangdong,2035.01.26.12,134399.80582152985
Guangxi,2035.01.26.12,31765.327494018
Guizhou,2035.01.26.12,26775.0317639315
Hainan,2035.01.26.12,6004.817563175247
Hebei,2035.01.26.12,94468.67795066394
Heilongjiang,2035.01.26.12,15311.56259297457
Henan,2035.01.26.12,79426.38895807577
Hubei,2035.01.26.12,34920.83775941617
Hunan,2035.01.26.12,47411.89628700879
Jiangsu,2035.01.26.12,122532.85077766496
Jiangxi,2035.01.26.12,31762.074359643924
Jilin,2035.01.26.12,13392.388555981945
Liaoning,2035.01.26.12,41637.15935271289
Ningxia,2035.01.26.12,20355.248366875712
Qinghai,2035.01.26.12,14876.22061768594
Shaanxi,2035.01.26.12,39623.42254392442
Shandong,2035.01.26.12,178324.3072375913
Shanghai,2035.01.26.12,41687.1531401222
Shanxi,2035.01.26.12,47980.42640115899
Sichuan,2035.01.26.12,50138.32618371578
Tianjin,2035.01.26.12,17688.646969254845
Tibet,2035.01.26.12,2032.0788614403575
West_Inner_Mongolia,2035.01.26.12,46583.46725723704
Xinjiang,2035.01.26.12,59073.64522315476
Yunnan,2035.01.26.12,37065.916605368
Zhejiang,2035.01.26.12,116148.45435809594
Anhui,2035.01.26.16,46042.12553707997
Beijing,2035.01.26.16,33957.43983580362
Chongqing,2035.01.26.16,21132.03289633309
East_Inner_Mongolia,2035.01.26.16,16286.232846403886
Fujian,2035.01.26.16,65928.4565449646
Gansu,2035.01.26.16,28067.196819091907
Guangdong,2035.01.26.16,166850.26732138818
Guangxi,2035.01.26.16,33164.300894959386
Guizhou,2035.01.26.16,24853.89321753048
Hainan,2035.01.26.16,5841.891556256004
Hebei,2035.01.26.16,93664.36035593376
Heilongjiang,2035.01.26.16,19763.04425303805
Henan,2035.01.26.16,78917.84127307835
Hubei,2035.01.26.16,40587.79425387219
Hunan,2035.01.26.16,44861.755481896485
Jiangsu,2035.01.26.16,127668.2351405032
Jiangxi,2035.01.26.16,34709.95750053092
Jilin,2035.01.26.16,14698.569347149083
Liaoning,2035.01.26.16,42989.419481143
Ningxia,2035.01.26.16,20689.62288886335
Qinghai,2035.01.26.16,15328.232080244712
Shaanxi,2035.01.26.16,40070.421765914005
Shandong,2035.01.26.16,178324.3072375913
Shanghai,2035.01.26.16,41169.29270349467
Shanxi,2035.01.26.16,46593.61072334911
Sichuan,2035.01.26.16,51162.725342095386
Tianjin,2035.01.26.16,17964.287041175063
Tibet,2035.01.26.16,1953.92198215419
West_Inner_Mongolia,2035.01.26.16,46593.98990161299
Xinjiang,2035.01.26.16,58598.80565800857
Yunnan,2035.01.26.16,35374.87665859193
Zhejiang,2035.01.26.16,136283.70037242875
Anhui,2035.01.26.20,48293.7190360944
Beijing,2035.01.26.20,33325.91327486529
Chongqing,2035.01.26.20,19332.912008868425
East_Inner_Mongolia,2035.01.26.20,16958.54121714461
Fujian,2035.01.26.20,57290.43315718124
Gansu,2035.01.26.20,28699.716201568088
Guangdong,2035.01.26.20,134727.6545241776
Guangxi,2035.01.26.20,32753.8640217552
Guizhou,2035.01.26.20,29931.039579524928
Hainan,2035.01.26.20,6936.161739779365
Hebei,2035.01.26.20,63456.93541369303
Heilongjiang,2035.01.26.20,14110.126489073948
Henan,2035.01.26.20,79483.16983180528
Hubei,2035.01.26.20,34230.07096399009
Hunan,2035.01.26.20,40882.33687917937
Jiangsu,2035.01.26.20,115217.73811101374
Jiangxi,2035.01.26.20,36556.736904411926
Jilin,2035.01.26.20,13661.578039363878
Liaoning,2035.01.26.20,42089.84279418116
Ningxia,2035.01.26.20,22080.33909143625
Qinghai,2035.01.26.20,15199.116842004463
Shaanxi,2035.01.26.20,38911.26546397234
Shandong,2035.01.26.20,178324.3072375913
Shanghai,2035.01.26.20,38066.93127693304
Shanxi,2035.01.26.20,48691.96842514085
Sichuan,2035.01.26.20,46643.51501872248
Tianjin,2035.01.26.20,16495.655552348406
Tibet,2035.01.26.20,2032.0788614403575
West_Inner_Mongolia,2035.01.26.20,47634.23336729753
Xinjiang,2035.01.26.20,59800.11107034261
Yunnan,2035.01.26.20,36785.24707507367
Zhejiang,2035.01.26.20,111234.25094287258
Anhui,2035.02.24.00,37719.23278712293
Beijing,2035.02.24.00,20158.95476919748
Chongqing,2035.02.24.00,16584.173947330895
East_Inner_Mongolia,2035.02.24.00,14099.20576958477
Fujian,2035.02.24.00,42327.03179091033
Gansu,2035.02.24.00,24685.596695454296
Guangdong,2035.02.24.00,94187.88717042262
Guangxi,2035.02.24.00,23615.753165968137
Guizhou,2035.02.24.00,19247.535751029987
Hainan,2035.02.24.00,6239.0775880850215
Hebei,2035.02.24.00,63584.35418845326
Heilongjiang,2035.02.24.00,11357.820103110767
Henan,2035.02.24.00,57440.697643668085
Hubei,2035.02.24.00,28948.62830996688
Hunan,2035.02.24.00,36883.326797715774
Jiangsu,2035.02.24.00,83838.02177086171
Jiangxi,2035.02.24.00,25790.73280938364
Jilin,2035.02.24.00,9713.638777355733
Liaoning,2035.02.24.00,36054.08619827509
Ningxia,2035.02.24.00,18987.40898799588
Qinghai,2035.02.24.00,15528.754752550934
Shaanxi,2035.02.24.00,30330.145523251595
Shandong,2035.02.24.00,96804.62392897814
Shanghai,2035.02.24.00,26793.872799821824
Shanxi,2035.02.24.00,38809.61502534974
Sichuan,2035.02.24.00,35417.296958083694
Tianjin,2035.02.24.00,9533.799524270897
Tibet,2035.02.24.00,991.0879827638116
West_Inner_Mongolia,2035.02.24.00,44304.79075574122
Xinjiang,2035.02.24.00,56875.88734678159
Yunnan,2035.02.24.00,20684.90239374816
Zhejiang,2035.02.24.00,77576.87559661329
Anhui,2035.02.24.04,32347.81708547036
Beijing,2035.02.24.04,17605.841317177346
Chongqing,2035.02.24.04,13375.568581149508
East_Inner_Mongolia,2035.02.24.04,13610.455646648512
Fujian,2035.02.24.04,38398.84082348291
Gansu,2035.02.24.04,23467.82925849497
Guangdong,2035.02.24.04,82006.4236618027
Guangxi,2035.02.24.04,20115.96048763749
Guizhou,2035.02.24.04,16893.049642984348
Hainan,2035.02.24.04,3334.272181644879
Hebei,2035.02.24.04,55376.44536290419
Heilongjiang,2035.02.24.04,10696.20568868922
Henan,2035.02.24.04,51614.35164905663
Hubei,2035.02.24.04,26116.116754183156
Hunan,2035.02.24.04,28284.89271603506
Jiangsu,2035.02.24.04,77104.52515945274
Jiangxi,2035.02.24.04,23210.202322296274
Jilin,2035.02.24.04,9168.131362608035
Liaoning,2035.02.24.04,33446.330490689725
Ningxia,2035.02.24.04,18307.629552264072
Qinghai,2035.02.24.04,15285.60580081894
Shaanxi,2035.02.24.04,25459.347954690835
Shandong,2035.02.24.04,89162.15361879565
Shanghai,2035.02.24.04,23330.17571924897
Shanxi,2035.02.24.04,36776.79001988833
Sichuan,2035.02.24.04,29457.59963353924
Tianjin,2035.02.24.04,9226.257604133123
Tibet,2035.02.24.04,937.8825514340112
West_Inner_Mongolia,2035.02.24.04,42938.22953783518
Xinjiang,2035.02.24.04,53850.944472201845
Yunnan,2035.02.24.04,18881.024704320385
Zhejiang,2035.02.24.04,73383.53096976933
Anhui,2035.02.24.08,34036.66884166874
Beijing,2035.02.24.08,23870.608686971664
Chongqing,2035.02.24.08,13868.874691972002
East_Inner_Mongolia,2035.02.24.08,15612.279492873022
Fujian,2035.02.24.08,40019.43376182073
Gansu,2035.02.24.08,25568.467968441066
Guangdong,2035.02.24.08,90282.2814983506
Guangxi,2035.02.24.08,22818.16011935154
Guizhou,2035.02.24.08,22371.97369329541
Hainan,2035.02.24.08,5168.44832793422
Hebei,2035.02.24.08,64835.73581217425
Heilongjiang,2035.02.24.08,15400.36806930566
Henan,2035.02.24.08,53334.45568648356
Hubei,2035.02.24.08,26246.68033235702
Hunan,2035.02.24.08,30324.872122840763
Jiangsu,2035.02.24.08,84578.3517899282
Jiangxi,2035.02.24.08,23234.677561213943
Jilin,2035.02.24.08,11717.633749036426
Liaoning,2035.02.24.08,36092.17627384215
Ningxia,2035.02.24.08,18393.45106150032
Qinghai,2035.02.24.08,15611.989708414383
Shaanxi,2035.02.24.08,27490.969326335384
Shandong,2035.02.24.08,96804.62392897814
Shanghai,2035.02.24.08,29216.6553838252
Shanxi,2035.02.24.08,38999.333446605146
Sichuan,2035.02.24.08,30549.92932288432
Tianjin,2035.02.24.08,11532.822005166408
Tibet,2035.02.24.08,1019.9090323348458
West_Inner_Mongolia,2035.02.24.08,44432.40884868325
Xinjiang,2035.02.24.08,55158.88021526644
Yunnan,2035.02.24.08,22645.56193678775
Zhejiang,2035.02.24.08,79551.2661104045
Anhui,2035.02.24.12,40223.85172061363
Beijing,2035.02.24.12,29859.45346202237
Chongqing,2035.02.24.12,17383.953145676
East_Inner_Mongolia,2035.02.24.12,16387.563121690244
Fujian,2035.02.24.12,47824.71983807875
Gansu,2035.02.24.12,27176.293874632225
Guangdong,2035.02.24.12,105208.65351724594
Guangxi,2035.02.24.12,27681.213457184564
Guizhou,2035.02.24.12,25720.344411157657
Hainan,2035.02.24.12,5625.392251847392
Hebei,2035.02.24.12,81246.97061659434
Heilongjiang,2035.02.24.12,14344.07322018484
Henan,2035.02.24.12,64375.809600386165
Hubei,2035.02.24.12,30891.028027191853
Hunan,2035.02.24.12,37913.6104578352
Jiangsu,2035.02.24.12,97851.63713722002
Jiangxi,2035.02.24.12,27861.621995979087
Jilin,2035.02.24.12,12389.925224357636
Liaoning,2035.02.24.12,37851.34349054077
Ningxia,2035.02.24.12,18616.835073602324
Qinghai,2035.02.24.12,15407.514113200876
Shaanxi,2035.02.24.12,34987.37891933496
Shandong,2035.02.24.12,127374.50516970808
Shanghai,2035.02.24.12,35931.68927735316
Shanxi,2035.02.24.12,43927.13554927892
Sichuan,2035.02.24.12,43514.42007697751
Tianjin,2035.02.24.12,11532.822005166408
Tibet,2035.02.24.12,1406.8238271510168
West_Inner_Mongolia,2035.02.24.12,46181.13616745465
Xinjiang,2035.02.24.12,58569.81515730768
Yunnan,2035.02.24.12,25779.820666365227
Zhejiang,2035.02.24.12,86177.46115609568
Anhui,2035.02.24.16,41070.07472241868
Beijing,2035.02.24.16,29583.530900762747
Chongqing,2035.02.24.16,18572.22388653047
East_Inner_Mongolia,2035.02.24.16,16145.572100093614
Fujian,2035.02.24.16,48601.75345061437
Gansu,2035.02.24.16,26124.49413127676
Guangdong,2035.02.24.16,114470.0591703751
Guangxi,2035.02.24.16,28900.318832036064
Guizhou,2035.02.24.16,23874.880867796557
Hainan,2035.02.24.16,5472.761020786171
Hebei,2035.02.24.16,80555.22421695806
Heilongjiang,2035.02.24.16,18514.279780119305
Henan,2035.02.24.16,63907.2077367594
Hubei,2035.02.24.16,32306.299274548383
Hunan,2035.02.24.16,37108.52568051816
Jiangsu,2035.02.24.16,99721.55890641664
Jiangxi,2035.02.24.16,28972.28808082293
Jilin,2035.02.24.16,12990.679336528534
Liaoning,2035.02.24.16,39080.65075032087
Ningxia,2035.02.24.16,18922.6527823012
Qinghai,2035.02.24.16,15875.668846766965
Shaanxi,2035.02.24.16,35382.078072580065
Shandong,2035.02.24.16,127374.50516970808
Shanghai,2035.02.24.16,35485.326340765416
Shanxi,2035.02.24.16,42657.47530058757
Sichuan,2035.02.24.16,44403.48317583006
Tianjin,2035.02.24.16,11532.822005166408
Tibet,2035.02.24.16,1328.6669478648491
West_Inner_Mongolia,2035.02.24.16,46191.56793604381
Xinjiang,2035.02.24.16,58099.02540527468
Yunnan,2035.02.24.16,24603.680680686943
Zhejiang,2035.02.24.16,92938.62362133848
Anhui,2035.02.24.20,43078.52050240942
Beijing,2035.02.24.20,29033.348496675026
Chongqing,2035.02.24.20,16991.03782536062
East_Inner_Mongolia,2035.02.24.20,16812.073879575913
Fujian,2035.02.24.20,46958.25849792112
Gansu,2035.02.24.20,26713.232976296295
Guangdong,2035.02.24.20,105465.29466748609
Guangxi,2035.02.24.20,28542.65241676993
Guizhou,2035.02.24.20,26169.982811387035
Hainan,2035.02.24.20,6014.496206895708
Hebei,2035.02.24.20,54575.58927720376
Heilongjiang,2035.02.24.20,13218.55207120044
Henan,2035.02.24.20,61490.88664314595
Hubei,2035.02.24.20,30279.974636473675
Hunan,2035.02.24.20,38115.861216133686
Jiangsu,2035.02.24.20,96589.58566373755
Jiangxi,2035.02.24.20,29117.068341248843
Jilin,2035.02.24.20,12638.965008046933
Liaoning,2035.02.24.20,38262.86714977275
Ningxia,2035.02.24.20,20194.596683962754
Qinghai,2035.02.24.20,15741.942346278674
Shaanxi,2035.02.24.20,34358.54607983055
Shandong,2035.02.24.20,127374.50516970808
Shanghai,2035.02.24.20,32811.287012723995
Shanxi,2035.02.24.20,44578.567917663175
Sichuan,2035.02.24.20,40481.31760025091
Tianjin,2035.02.24.20,11532.822005166408
Tibet,2035.02.24.20,1406.8238271510168
West_Inner_Mongolia,2035.02.24.20,47222.827043706464
Xinjiang,2035.02.24.20,59290.08506736752
Yunnan,2035.02.24.20,25584.61139569596
Zhejiang,2035.02.24.20,82531.32074543377
Anhui,2035.03.29.00,35672.232954924926
Beijing,2035.03.29.00,16690.748051449405
Chongqing,2035.03.29.00,17119.14730230645
East_Inner_Mongolia,2035.03.29.00,14036.129672231024
Fujian,2035.03.29.00,53066.728562363984
Gansu,2035.03.29.00,24643.68531075769
Guangdong,2035.03.29.00,136487.71970156112
Guangxi,2035.03.29.00,25526.49286192473
Guizhou,2035.03.29.00,19742.141612926574
Hainan,2035.03.29.00,6776.7492845707975
Hebei,2035.03.29.00,65788.53032387343
Heilongjiang,2035.03.29.00,11191.28288379702
Henan,2035.03.29.00,53065.53986089568
Hubei,2035.03.29.00,27956.071974615254
Hunan,2035.03.29.00,33545.32005573607
Jiangsu,2035.03.29.00,92272.57526747142
Jiangxi,2035.03.29.00,26913.473271020684
Jilin,2035.03.29.00,9348.9277996887
Liaoning,2035.03.29.00,37658.94276966257
Ningxia,2035.03.29.00,21211.741049705997
Qinghai,2035.03.29.00,13058.663526758284
Shaanxi,2035.03.29.00,29080.814714096115
Shandong,2035.03.29.00,127374.50516970808
Shanghai,2035.03.29.00,26495.830789984928
Shanxi,2035.03.29.00,37499.46161497918
Sichuan,2035.03.29.00,34064.830973391734
Tianjin,2035.03.29.00,11669.548789941397
Tibet,2035.03.29.00,1125.4590617208137
West_Inner_Mongolia,2035.03.29.00,44106.57851565559
Xinjiang,2035.03.29.00,54511.15507714125
Yunnan,2035.03.29.00,26690.19590567703
Zhejiang,2035.03.29.00,100156.48033181358
Anhui,2035.03.29.04,30592.320713649624
Beijing,2035.03.29.04,14576.87985048362
Chongqing,2035.03.29.04,13807.03852950539
East_Inner_Mongolia,2035.03.29.04,13549.566083236716
Fujian,2035.03.29.04,48141.83223279197
Gansu,2035.03.29.04,23427.98540398475
Guangdong,2035.03.29.04,118835.554194661
Guangxi,2035.03.29.04,21743.533574831403
Guizhou,2035.03.29.04,17327.152046356543
Hainan,2035.03.29.04,5612.450355990683
Hebei,2035.03.29.04,57296.09117749138
Heilongjiang,2035.03.29.04,10539.369576523406
Henan,2035.03.29.04,47682.97647934559
Hubei,2035.03.29.04,25220.67822311319
Hunan,2035.03.29.04,25725.059554979613
Jiangsu,2035.03.29.04,84861.65288162169
Jiangxi,2035.03.29.04,24220.60528934889
Jilin,2035.03.29.04,8823.902152116032
Liaoning,2035.03.29.04,34935.109402708746
Ningxia,2035.03.29.04,20452.32699690324
Qinghai,2035.03.29.04,12854.19121628608
Shaanxi,2035.03.29.04,24410.650445428582
Shandong,2035.03.29.04,127374.50516970808
Shanghai,2035.03.29.04,23070.66219077686
Shanxi,2035.03.29.04,35535.26168745266
Sichuan,2035.03.29.04,28332.71419326746
Tianjin,2035.03.29.04,11103.893932848598
Tibet,2035.03.29.04,1094.1963100063465
West_Inner_Mongolia,2035.03.29.04,42746.1310571265
Xinjiang,2035.03.29.04,51611.98045483503
Yunnan,2035.03.29.04,24362.61186311143
Zhejiang,2035.03.29.04,87397.83009221742
Anhui,2035.03.29.08,32189.519525294218
Beijing,2035.03.29.08,19763.83793975697
Chongqing,2035.03.29.08,14316.2577381068
East_Inner_Mongolia,2035.03.29.08,15542.434307260284
Fujian,2035.03.29.08,50173.62046000569
Gansu,2035.03.29.08,25525.057635252
Guangdong,2035.03.29.08,130828.10436981244
Guangxi,2035.03.29.08,24664.366930547407
Guizhou,2035.03.29.08,22946.86855458644
Hainan,2035.03.29.08,5941.441964702136
Hebei,2035.03.29.08,67083.29157333198
Heilongjiang,2035.03.29.08,15174.555851081348
Henan,2035.03.29.08,49272.06319201485
Hubei,2035.03.29.08,25346.76519234891
Hunan,2035.03.29.08,27580.41719193641
Jiangsu,2035.03.29.08,93087.3864493007
Jiangxi,2035.03.29.08,24246.14599228961
Jilin,2035.03.29.08,11277.680223253785
Liaoning,2035.03.29.08,37698.728324755575
Ningxia,2035.03.29.08,20548.202305501494
Qinghai,2035.03.29.08,13128.658661169307
Shaanxi,2035.03.29.08,26358.58718973384
Shandong,2035.03.29.08,127374.50516970808
Shanghai,2035.03.29.08,28891.663519781865
Shanxi,2035.03.29.08,37682.77543949743
Sichuan,2035.03.29.08,29383.331538831324
Tianjin,2035.03.29.08,15054.514634839425
Tibet,2035.03.29.08,1172.353189292514
West_Inner_Mongolia,2035.03.29.08,44233.62565422205
Xinjiang,2035.03.29.08,52865.53606724381
Yunnan,2035.03.29.08,29220.07910831305
Zhejiang,2035.03.29.08,110305.20827386277
Anhui,2035.03.29.12,38040.92775462825
Beijing,2035.03.29.12,24722.34400951781
Chongqing,2035.03.29.12,17944.725823388555
East_Inner_Mongolia,2035.03.29.12,16314.249515963356
Fujian,2035.03.29.12,59959.352654025904
Gansu,2035.03.29.12,27130.1537646079
Guangdong,2035.03.29.12,152457.91837302977
Guangxi,2035.03.29.12,29920.887673762856
Guizhou,2035.03.29.12,26381.28269575313
Hainan,2035.03.29.12,6466.726466415016
Hebei,2035.03.29.12,84063.42816202264
Heilongjiang,2035.03.29.12,14133.749224695424
Henan,2035.03.29.12,59472.41642697202
Hubei,2035.03.29.12,29831.872984131085
Hunan,2035.03.29.12,34482.361201461266
Jiangsu,2035.03.29.12,107696.03531543048
Jiangxi,2035.03.29.12,29074.51386925677
Jilin,2035.03.29.12,11924.72965107292
Liaoning,2035.03.29.12,39536.20042525477
Ningxia,2035.03.29.12,20797.75523500834
Qinghai,2035.03.29.12,12956.70811369499
Shaanxi,2035.03.29.12,33546.21172912331
Shandong,2035.03.29.12,152849.40620364968
Shanghai,2035.03.29.12,35532.002642357475
Shanxi,2035.03.29.12,42444.22246389922
Sichuan,2035.03.29.12,41852.75252596942
Tianjin,2035.03.29.12,15698.674436618792
Tibet,2035.03.29.12,1719.4513442956872
West_Inner_Mongolia,2035.03.29.12,45974.5294706234
Xinjiang,2035.03.29.12,56134.65435051125
Yunnan,2035.03.29.12,33264.28381482592
Zhejiang,2035.03.29.12,119493.04224619357
Anhui,2035.03.29.16,38841.2267476979
Beijing,2035.03.29.16,24493.89198833077
Chongqing,2035.03.29.16,19171.327882870155
East_Inner_Mongolia,2035.03.29.16,16073.341101002034
Fujian,2035.03.29.16,65928.4565449646
Gansu,2035.03.29.16,26080.13976947465
Guangdong,2035.03.29.16,165878.62645241883
Guangxi,2035.03.29.16,31238.63029530968
Guizhou,2035.03.29.16,24488.39608586121
Hainan,2035.03.29.16,6291.267693263261
Hebei,2035.03.29.16,83347.7021083647
Heilongjiang,2035.03.29.16,18242.808961139595
Henan,2035.03.29.16,59039.50714867328
Hubei,2035.03.29.16,37977.051862195134
Hunan,2035.03.29.16,33750.13803805131
Jiangsu,2035.03.29.16,109754.08120504342
Jiangxi,2035.03.29.16,30233.530235877883
Jilin,2035.03.29.16,12502.927685412367
Liaoning,2035.03.29.16,40820.22719262714
Ningxia,2035.03.29.16,21139.398802645064
Qinghai,2035.03.29.16,13350.39550913811
Shaanxi,2035.03.29.16,33924.65281030241
Shandong,2035.03.29.16,152849.40620364968
Shanghai,2035.03.29.16,35090.60482700006
Shanxi,2035.03.29.16,41217.42399953726
Sichuan,2035.03.29.16,42707.86531889852
Tianjin,2035.03.29.16,15943.305009379288
Tibet,2035.03.29.16,1641.2944650095196
West_Inner_Mongolia,2035.03.29.16,45984.914557787466
Xinjiang,2035.03.29.16,55683.43867232018
Yunnan,2035.03.29.16,31746.683872658305
Zhejiang,2035.03.29.16,128868.02106120916
Anhui,2035.03.29.20,40740.67539672538
Beijing,2035.03.29.20,24038.36459612264
Chongqing,2035.03.29.20,17539.135818625633
East_Inner_Mongolia,2035.03.29.20,16736.861129379966
Fujian,2035.03.29.20,58873.042860093934
Gansu,2035.03.29.20,26667.879053132423
Guangdong,2035.03.29.20,152829.81721170025
Guangxi,2035.03.29.20,30852.02526404096
Guizhou,2035.03.29.20,26842.475496278927
Hainan,2035.03.29.20,6914.0248469338085
Hebei,2035.03.29.20,56467.47310854011
Heilongjiang,2035.03.29.20,13024.731351721006
Henan,2035.03.29.20,56807.23302883411
Hubei,2035.03.29.20,29241.77066593284
Hunan,2035.03.29.20,34666.307906389
